frame.time_relative,ip.src,ip.dst,_ws.col.protocol,frame.len,tcp.flags,label
"211.688355000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.688355000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.688920000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.688945000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.688945000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.690283000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.690312000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.690312000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.694463000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.694516000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.694516000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701601000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.701733000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.701733000","192.168.1.10","192.168.1.20","SMB2","63214","0x0018",normal,normal
"211.702323000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.702323000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.702323000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.702323000","192.168.1.10","192.168.1.20","NBSS","54074","0x0010",normal,normal
"211.703291000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"211.703392000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.703392000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.703706000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.704646000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.706123000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.706123000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.706159000","192.168.1.10","192.168.1.20","NBSS","54074","0x0010",normal,normal
"211.707084000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.707101000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.707101000","192.168.1.10","192.168.1.20","NBSS","29254","0x0010",normal,normal
"211.707706000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.707706000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.707726000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.707726000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.707726000","192.168.1.10","192.168.1.20","NBSS","56994","0x0010",normal,normal
"211.708432000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.708447000","192.168.1.10","192.168.1.20","NBSS","30074","0x0018",normal,normal
"211.708643000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.709108000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.710659000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.712491000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.712491000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.712491000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.712491000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.712491000","192.168.1.10","192.168.1.20","TCP","5894","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718695000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.718760000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.718760000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.718760000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.718760000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.718760000","192.168.1.10","192.168.1.20","TCP","1514","0x0010",normal,normal
"211.720223000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.720223000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.720223000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.720223000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.720223000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.720223000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.720257000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.720257000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.720257000","192.168.1.10","192.168.1.20","TCP","59914","0x0010",normal,normal
"211.721568000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.722928000","192.168.1.10","192.168.1.20","TCP","52614","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.723759000","192.168.1.10","192.168.1.20","TCP","55534","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727759000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.727848000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.727848000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.727848000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.727848000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.729031000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.729031000","192.168.1.10","192.168.1.20","TCP","42394","0x0010",normal,normal
"211.730595000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.730595000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.730595000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.730595000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.730595000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.730595000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.735848000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.735848000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.735911000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.736069000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.737724000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.737724000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.737794000","192.168.1.10","192.168.1.20","TCP","56994","0x0010",normal,normal
"211.738216000","192.168.1.10","192.168.1.20","NBSS","36554","0x0010",normal,normal
"211.738436000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.738436000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.738456000","192.168.1.10","192.168.1.20","NBSS","29254","0x0010",normal,normal
"211.738577000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.739277000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.739277000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.739304000","192.168.1.10","192.168.1.20","NBSS","62834","0x0010",normal,normal
"211.739575000","192.168.1.10","192.168.1.20","TCP","30714","0x0010",normal,normal
"211.739788000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.739788000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.739803000","192.168.1.10","192.168.1.20","TCP","33634","0x0010",normal,normal
"211.739932000","192.168.1.10","192.168.1.20","NBSS","59914","0x0010",normal,normal
"211.740384000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.740384000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.740404000","192.168.1.10","192.168.1.20","NBSS","29254","0x0010",normal,normal
"211.740536000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.741448000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.741448000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.741475000","192.168.1.10","192.168.1.20","NBSS","40934","0x0010",normal,normal
"211.741656000","192.168.1.10","192.168.1.20","TCP","54074","0x0010",normal,normal
"211.742055000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.742055000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.742074000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.742214000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.743018000","192.168.1.10","192.168.1.20","NBSS","56994","0x0010",normal,normal
"211.744480000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.744507000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.744507000","192.168.1.10","192.168.1.20","NBSS","29254","0x0010",normal,normal
"211.748046000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.748046000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.748046000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.748204000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.748204000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.748204000","192.168.1.10","192.168.1.20","NBSS","1514","0x0010",normal,normal
"211.748910000","192.168.1.10","192.168.1.20","TCP","56994","0x0018",normal,normal
"211.758873000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.758933000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.758933000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.777499000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.777588000","192.168.1.10","192.168.1.20","TCP","64294","0x0010",normal,normal
"211.777588000","192.168.1.10","192.168.1.20","TCP","29254","0x0010",normal,normal
"211.784703000","192.168.1.10","192.168.1.20","TCP","1514","0x0018",normal,normal
"211.791985000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.791985000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.791985000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.792310000","192.168.1.10","192.168.1.20","NBSS","32174","0x0010",normal,normal
"211.793845000","192.168.1.10","192.168.1.20","TCP","45314","0x0010",normal,normal
"211.796949000","192.168.1.10","192.168.1.20","TCP","14654","0x0010",normal,normal
"211.805907000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.805907000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.805954000","192.168.1.10","192.168.1.20","TCP","64294","0x0018",normal,normal
"211.805954000","192.168.1.10","192.168.1.20","TCP","27794","0x0010",normal,normal
"211.807673000","192.168.1.10","192.168.1.20","NBSS","1514","0x0010",normal,normal
"211.807792000","192.168.1.20","192.168.1.10","SMB2","171","0x0018",normal,normal
"211.819734000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"211.819841000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.819841000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.819913000","192.168.1.10","192.168.1.20","NBSS","64294","0x0018",normal,normal
"211.819913000","192.168.1.10","192.168.1.20","NBSS","64294","0x0010",normal,normal
"211.819913000","192.168.1.10","192.168.1.20","NBSS","58454","0x0010",normal,normal
"211.820540000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.820540000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.820540000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"211.820560000","192.168.1.10","192.168.1.20","NBSS","38014","0x0010",normal,normal
"211.820736000","192.168.1.10","192.168.1.20","TCP","1514","0x0010",normal,normal
"211.820875000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
